key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
x9,,29.420884;0.482500;0.171504;0.002008;0.002789;-0.001153;0.758567;-0.011941;-0.026428;-0.000003;-0.000744;-0.000444;-0.011941;1.657082;-0.002616;0.000626;0.000057;0.030569;-0.026428;-0.002616;0.432354;-0.000003;0.000032;-0.000042;-0.000003;0.000626;-0.000003;0.000014;-0.000000;-0.000005;-0.000744;0.000057;0.000032;-0.000000;0.000014;0.000002;-0.000444;0.030569;-0.000042;-0.000005;0.000002;0.001055,,
x10,,32.729334;0.480329;0.203003;0.001567;0.003041;0.001217;0.841867;-0.010465;-0.033431;-0.000002;-0.000878;-0.000367;-0.010465;1.954152;-0.002417;0.000735;0.000048;0.034087;-0.033431;-0.002417;0.503162;-0.000003;0.000045;-0.000032;-0.000002;0.000735;-0.000003;0.000015;-0.000000;-0.000006;-0.000878;0.000048;0.000045;-0.000000;0.000014;0.000002;-0.000367;0.034087;-0.000032;-0.000006;0.000002;0.001061,,
x11,,36.139863;0.472578;0.236088;0.001204;0.003107;0.001759;0.932845;-0.010094;-0.041024;-0.000001;-0.001010;-0.000335;-0.010094;2.289720;-0.002223;0.000847;0.000039;0.037736;-0.041024;-0.002223;0.581847;-0.000003;0.000056;-0.000021;-0.000001;0.000847;-0.000003;0.000015;-0.000000;-0.000006;-0.001010;0.000039;0.000056;-0.000000;0.000015;0.000001;-0.000335;0.037736;-0.000021;-0.000006;0.000001;0.001068,,
x12,,39.654400;0.459680;0.269597;0.000819;0.003017;0.006223;1.030892;-0.002672;-0.049077;-0.000000;-0.001136;-0.000130;-0.002672;2.665902;-0.001580;0.000958;0.000027;0.041523;-0.049077;-0.001580;0.669029;-0.000003;0.000063;-0.000007;-0.000000;0.000958;-0.000003;0.000015;-0.000000;-0.000006;-0.001136;0.000027;0.000063;-0.000000;0.000015;0.000001;-0.000130;0.041523;-0.000007;-0.000006;0.000001;0.001075,,
x13,,42.987741;0.444555;0.300798;0.000441;0.002939;0.009888;1.127131;0.006086;-0.056724;0.000001;-0.001244;0.000073;0.006086;3.050319;-0.000690;0.001053;0.000013;0.045141;-0.056724;-0.000690;0.757505;-0.000002;0.000066;0.000010;0.000001;0.001053;-0.000002;0.000016;-0.000000;-0.000006;-0.001244;0.000013;0.000066;-0.000000;0.000015;0.000000;0.000073;0.045141;0.000010;-0.000006;0.000000;0.001082,,
x14,,46.426335;0.427320;0.332293;0.000148;0.002860;0.013584;1.228849;0.017703;-0.064490;0.000001;-0.001344;0.000309;0.017703;3.474335;0.000288;0.001138;-0.000000;0.048900;-0.064490;0.000288;0.854748;-0.000002;0.000065;0.000026;0.000001;0.001138;-0.000002;0.000016;-0.000000;-0.000007;-0.001344;-0.000000;0.000065;-0.000000;0.000016;0.000000;0.000309;0.048900;0.000026;-0.000007;0.000000;0.001089,,
x15,,49.876888;0.409182;0.362650;-0.000168;0.002912;0.012890;1.332395;0.020245;-0.071992;0.000003;-0.001428;0.000329;0.020245;3.927516;0.001161;0.001201;-0.000015;0.052703;-0.071992;0.001161;0.958456;-0.000002;0.000059;0.000043;0.000003;0.001201;-0.000002;0.000016;-0.000000;-0.000007;-0.001428;-0.000015;0.000059;-0.000000;0.000016;-0.000000;0.000329;0.052703;0.000043;-0.000007;-0.000000;0.001097,,
x16,,53.434368;0.391156;0.392618;-0.000342;0.002967;0.017975;1.440500;0.040650;-0.079394;0.000003;-0.001500;0.000685;0.040650;4.422774;0.002415;0.001250;-0.000025;0.056650;-0.079394;0.002415;1.071988;-0.000001;0.000050;0.000057;0.000003;0.001250;-0.000001;0.000016;-0.000000;-0.000007;-0.001500;-0.000025;0.000050;-0.000000;0.000016;-0.000000;0.000685;0.056650;0.000057;-0.000007;-0.000000;0.001104,,
x17,,57.970967;0.369847;0.430145;-0.000583;0.002963;0.013874;1.578144;0.036197;-0.088282;0.000005;-0.001568;0.000544;0.036197;5.096340;0.003405;0.001293;-0.000040;0.061722;-0.088282;0.003405;1.226679;-0.000001;0.000034;0.000076;0.000005;0.001293;-0.000001;0.000017;-0.000000;-0.000007;-0.001568;-0.000040;0.000034;-0.000000;0.000016;-0.000001;0.000544;0.061722;0.000076;-0.000007;-0.000001;0.001113,,
x18,,61.461055;0.354262;0.455015;-0.000580;0.003034;0.022390;1.685117;0.076378;-0.094536;0.000003;-0.001607;0.001173;0.076378;5.644564;0.004770;0.001309;-0.000041;0.065659;-0.094536;0.004770;1.353330;-0.000000;0.000018;0.000082;0.000003;0.001309;-0.000000;0.000017;-0.000000;-0.000008;-0.001607;-0.000041;0.000018;-0.000000;0.000016;-0.000000;0.001173;0.065659;0.000082;-0.000008;-0.000000;0.001121,,
x19,,65.060040;0.339197;0.476240;-0.000569;0.002972;0.021601;1.793965;0.084065;-0.100569;0.000003;-0.001638;0.001225;0.084065;6.239412;0.005199;0.001324;-0.000041;0.069760;-0.100569;0.005199;1.491160;-0.000000;0.000000;0.000086;0.000003;0.001324;-0.000000;0.000017;-0.000000;-0.000008;-0.001638;-0.000041;0.000000;-0.000000;0.000017;-0.000000;0.001225;0.069760;0.000086;-0.000008;-0.000000;0.001130,,
x20,,68.573763;0.327703;0.494509;-0.000469;0.002759;0.019046;1.899245;0.082416;-0.106016;0.000004;-0.001661;0.001136;0.082416;6.848460;0.004934;0.001344;-0.000035;0.073801;-0.106016;0.004934;1.632956;-0.000000;-0.000019;0.000082;0.000004;0.001344;-0.000000;0.000017;-0.000000;-0.000007;-0.001661;-0.000035;-0.000019;-0.000000;0.000017;-0.000000;0.001136;0.073801;0.000082;-0.000007;-0.000000;0.001138,,
x21,,72.099230;0.317302;0.511895;-0.000467;0.002359;0.011210;2.003370;0.049696;-0.111029;0.000007;-0.001678;0.000614;0.049696;7.488128;0.004460;0.001375;-0.000037;0.077894;-0.111029;0.004460;1.782582;0.000000;-0.000040;0.000084;0.000007;0.001375;0.000000;0.000017;-0.000000;-0.000007;-0.001678;-0.000037;-0.000040;-0.000000;0.000017;-0.000000;0.000614;0.077894;0.000084;-0.000007;-0.000000;0.001146,,
x22,,75.536069;0.307747;0.528423;-0.000457;0.002169;0.015206;2.105664;0.080027;-0.115328;0.000005;-0.001691;0.000996;0.080027;8.137305;0.005416;0.001387;-0.000037;0.081909;-0.115328;0.005416;1.935705;0.000000;-0.000061;0.000087;0.000005;0.001387;0.000000;0.000017;-0.000000;-0.000007;-0.001691;-0.000037;-0.000061;-0.000000;0.000017;-0.000000;0.000996;0.081909;0.000087;-0.000007;-0.000000;0.001154,,
x23,,79.078416;0.298309;0.543585;-0.000297;0.001841;0.010501;2.209104;0.057949;-0.119353;0.000005;-0.001701;0.000665;0.057949;8.835858;0.004249;0.001410;-0.000025;0.086088;-0.119353;0.004249;2.101389;0.000000;-0.000084;0.000076;0.000005;0.001410;0.000000;0.000017;-0.000000;-0.000007;-0.001701;-0.000025;-0.000084;-0.000000;0.000017;-0.000000;0.000665;0.086088;0.000076;-0.000007;-0.000000;0.001163,,
x24,,82.627888;0.290165;0.556009;-0.000231;0.001691;0.011692;2.312751;0.073148;-0.122865;0.000004;-0.001708;0.000826;0.073148;9.564032;0.004388;0.001416;-0.000020;0.090307;-0.122865;0.004388;2.275560;0.000000;-0.000107;0.000073;0.000004;0.001416;0.000000;0.000018;-0.000000;-0.000007;-0.001708;-0.000020;-0.000107;-0.000000;0.000017;-0.000000;0.000826;0.090307;0.000073;-0.000007;-0.000000;0.001171,,
x25,,86.183235;0.283188;0.567814;-0.000040;0.001421;0.016625;2.416548;0.119728;-0.125943;0.000001;-0.001712;0.001350;0.119728;10.321932;0.003998;0.001433;-0.000002;0.094566;-0.125943;0.003998;2.458557;-0.000000;-0.000130;0.000058;0.000001;0.001433;-0.000000;0.000018;-0.000000;-0.000006;-0.001712;-0.000002;-0.000130;-0.000000;0.000017;0.000000;0.001350;0.094566;0.000058;-0.000006;0.000000;0.001180,,
x26,,89.743021;0.274999;0.578713;0.000293;0.001164;0.013565;2.518046;0.104902;-0.128654;0.000001;-0.001714;0.001129;0.104902;11.112116;0.001079;0.001449;0.000031;0.098877;-0.128654;0.001079;2.650632;-0.000000;-0.000153;0.000026;0.000001;0.001449;-0.000000;0.000018;-0.000000;-0.000006;-0.001714;0.000031;-0.000153;-0.000000;0.000018;0.000000;0.001129;0.098877;0.000026;-0.000006;0.000000;0.001189,,
x27,,93.407060;0.265314;0.588027;0.000383;0.001027;0.017100;2.623270;0.148185;-0.131017;-0.000001;-0.001714;0.001567;0.148185;11.955131;0.000899;0.001453;0.000042;0.103343;-0.131017;0.000899;2.857787;-0.000001;-0.000176;0.000018;-0.000001;0.001453;-0.000001;0.000018;-0.000000;-0.000006;-0.001714;0.000042;-0.000176;-0.000000;0.000018;0.000001;0.001567;0.103343;0.000018;-0.000006;0.000001;0.001198,,
x28,,96.877392;0.253076;0.595698;0.000443;0.000991;0.017565;2.721493;0.166005;-0.132947;-0.000002;-0.001713;0.001705;0.166005;12.783769;0.000458;0.001445;0.000050;0.107617;-0.132947;0.000458;3.063151;-0.000002;-0.000199;0.000011;-0.000002;0.001445;-0.000002;0.000018;-0.000000;-0.000006;-0.001713;0.000050;-0.000199;-0.000000;0.000018;0.000001;0.001705;0.107617;0.000011;-0.000006;0.000001;0.001207,,
x29,,100.451338;0.236844;0.601218;0.000494;0.001027;0.027873;2.826593;0.292688;-0.134660;-0.000006;-0.001708;0.002958;0.292688;13.662715;0.001472;0.001427;0.000059;0.112032;-0.134660;0.001472;3.284258;-0.000005;-0.000221;0.000006;-0.000006;0.001427;-0.000005;0.000018;-0.000000;-0.000006;-0.001708;0.000059;-0.000221;-0.000000;0.000018;0.000001;0.002958;0.112032;0.000006;-0.000006;0.000001;0.001216,,
x30,,104.129543;0.216054;0.604893;0.000542;0.001170;0.011024;2.921950;0.121059;-0.136222;-0.000003;-0.001701;0.001147;0.121059;14.611701;-0.001507;0.001392;0.000065;0.116675;-0.136222;-0.001507;3.522318;-0.000002;-0.000245;-0.000002;-0.000003;0.001392;-0.000002;0.000019;-0.000000;-0.000006;-0.001701;0.000065;-0.000245;-0.000000;0.000018;0.000001;0.001147;0.116675;-0.000002;-0.000006;0.000001;0.001226,,
x31,,108.810951;0.183383;0.605648;0.000529;0.001172;0.002411;3.049297;0.026399;-0.137713;-0.000002;-0.001686;0.000197;0.026399;15.860374;-0.002725;0.001363;0.000064;0.122582;-0.137713;-0.002725;3.841273;-0.000001;-0.000270;-0.000003;-0.000002;0.001363;-0.000001;0.000019;-0.000000;-0.000006;-0.001686;0.000064;-0.000270;-0.000000;0.000019;0.000001;0.000197;0.122582;-0.000003;-0.000006;0.000001;0.001237,,
x32,,112.402404;0.155739;0.605858;0.000488;0.001162;0.001411;3.147107;0.017997;-0.138589;-0.000003;-0.001674;0.000116;0.017997;16.854486;-0.002442;0.001341;0.000060;0.127173;-0.138589;-0.002442;4.098633;-0.000001;-0.000290;0.000001;-0.000003;0.001341;-0.000001;0.000019;-0.000000;-0.000006;-0.001674;0.000060;-0.000290;-0.000000;0.000019;0.000001;0.000116;0.127173;0.000001;-0.000006;0.000001;0.001246,,
x33,,116.101500;0.124801;0.605123;0.000327;0.000973;0.001993;3.247247;0.031739;-0.139044;-0.000005;-0.001661;0.000239;0.031739;17.912352;-0.000242;0.001342;0.000040;0.131940;-0.139044;-0.000242;4.375539;-0.000002;-0.000310;0.000021;-0.000005;0.001342;-0.000002;0.000019;-0.000000;-0.000006;-0.001661;0.000040;-0.000310;-0.000000;0.000019;0.000000;0.000239;0.131940;0.000021;-0.000006;0.000000;0.001256,,
x34,,119.606818;0.092999;0.603940;0.000069;0.000640;0.002332;3.341684;0.043167;-0.138980;-0.000006;-0.001650;0.000335;0.043167;18.947108;0.003521;0.001366;0.000006;0.136501;-0.138980;0.003521;4.649552;-0.000003;-0.000329;0.000055;-0.000006;0.001366;-0.000003;0.000019;-0.000000;-0.000006;-0.001650;0.000006;-0.000329;-0.000000;0.000019;0.000000;0.000335;0.136501;0.000055;-0.000006;0.000000;0.001266,,
x35,,123.318754;0.057556;0.602090;-0.000106;0.000330;0.005841;3.441946;0.109028;-0.138578;-0.000008;-0.001640;0.000889;0.109028;20.077052;0.006907;0.001390;-0.000018;0.141368;-0.138578;0.006907;4.952528;-0.000005;-0.000349;0.000081;-0.000008;0.001390;-0.000005;0.000020;-0.000000;-0.000006;-0.001640;-0.000018;-0.000349;-0.000000;0.000019;-0.000000;0.000889;0.141368;0.000081;-0.000006;-0.000000;0.001276,,
x36,,126.834294;0.024777;0.599638;-0.000295;-0.000099;0.009165;3.537306;0.178563;-0.137580;-0.000008;-0.001632;0.001444;0.178563;21.180100;0.010699;0.001436;-0.000046;0.146021;-0.137580;0.010699;5.252373;-0.000007;-0.000368;0.000109;-0.000008;0.001436;-0.000007;0.000020;-0.000000;-0.000005;-0.001632;-0.000046;-0.000368;-0.000000;0.000019;-0.000000;0.001444;0.146021;0.000109;-0.000005;-0.000000;0.001285,,
x37,,130.454950;-0.007734;0.595149;-0.000503;-0.000527;0.011479;3.635636;0.237006;-0.136115;-0.000008;-0.001625;0.001880;0.237006;22.350479;0.014962;0.001486;-0.000078;0.150852;-0.136115;0.014962;5.574872;-0.000008;-0.000389;0.000142;-0.000008;0.001486;-0.000008;0.000020;-0.000000;-0.000005;-0.001625;-0.000078;-0.000389;-0.000000;0.000020;-0.000001;0.001880;0.150852;0.000142;-0.000005;-0.000001;0.001295,,
x38,,134.177703;-0.038516;0.591405;-0.000716;-0.001002;0.015257;3.738288;0.330447;-0.133990;-0.000008;-0.001619;0.002567;0.330447;23.589560;0.019837;0.001549;-0.000113;0.155859;-0.133990;0.019837;5.922034;-0.000010;-0.000411;0.000177;-0.000008;0.001549;-0.000010;0.000020;-0.000000;-0.000004;-0.001619;-0.000113;-0.000411;-0.000000;0.000020;-0.000001;0.002567;0.155859;0.000177;-0.000004;-0.000001;0.001306,,
x39,,137.699864;-0.065086;0.588928;-0.001027;-0.001390;0.015554;3.834130;0.358590;-0.131626;-0.000007;-0.001615;0.002723;0.358590;24.798584;0.026435;0.001604;-0.000166;0.160650;-0.131626;0.026435;6.265902;-0.000011;-0.000433;0.000230;-0.000007;0.001604;-0.000011;0.000020;-0.000000;-0.000004;-0.001615;-0.000166;-0.000433;-0.000000;0.000020;-0.000001;0.002723;0.160650;0.000230;-0.000004;-0.000001;0.001316,,
x40,,141.422165;-0.091636;0.584337;-0.001336;-0.001876;0.018323;3.938166;0.444106;-0.128291;-0.000005;-0.001613;0.003298;0.444106;26.111730;0.033845;0.001680;-0.000221;0.165747;-0.128291;0.033845;6.646795;-0.000012;-0.000458;0.000284;-0.000005;0.001680;-0.000012;0.000020;-0.000000;-0.000003;-0.001613;-0.000221;-0.000458;-0.000000;0.000020;-0.000002;0.003298;0.165747;0.000284;-0.000003;-0.000002;0.001327,,
x41,,144.941224;-0.111258;0.579228;-0.001587;-0.002362;0.022387;4.039487;0.564911;-0.124384;-0.000002;-0.001614;0.004107;0.564911;27.386948;0.040608;0.001763;-0.000269;0.170608;-0.124384;0.040608;7.024538;-0.000014;-0.000483;0.000331;-0.000002;0.001763;-0.000014;0.000021;-0.000000;-0.000002;-0.001614;-0.000269;-0.000483;-0.000000;0.000020;-0.000002;0.004107;0.170608;0.000331;-0.000002;-0.000002;0.001337,,
x42,,148.655190;-0.125792;0.575359;-0.001871;-0.002733;0.024940;4.146557;0.660172;-0.120077;0.000001;-0.001619;0.004692;0.660172;28.772277;0.048545;0.001833;-0.000325;0.175784;-0.120077;0.048545;7.443476;-0.000016;-0.000512;0.000386;0.000001;0.001833;-0.000016;0.000021;-0.000000;-0.000002;-0.001619;-0.000325;-0.000512;-0.000000;0.000020;-0.000002;0.004692;0.175784;0.000386;-0.000002;-0.000002;0.001348,,
x43,,152.264045;-0.130675;0.570034;-0.002004;-0.003042;0.029121;4.255051;0.802479;-0.115434;0.000004;-0.001628;0.005582;0.802479;30.153463;0.053735;0.001901;-0.000357;0.180854;-0.115434;0.053735;7.871759;-0.000017;-0.000544;0.000416;0.000004;0.001901;-0.000017;0.000021;-0.000000;-0.000002;-0.001628;-0.000357;-0.000544;-0.000000;0.000021;-0.000003;0.005582;0.180854;0.000416;-0.000002;-0.000003;0.001359,,
x44,,155.766235;-0.126523;0.562500;-0.002226;-0.003229;0.029189;4.355918;0.841993;-0.110964;0.000006;-0.001642;0.005735;0.841993;31.536114;0.061064;0.001955;-0.000407;0.185843;-0.110964;0.061064;8.309067;-0.000017;-0.000579;0.000465;0.000006;0.001955;-0.000017;0.000021;-0.000000;-0.000001;-0.001642;-0.000407;-0.000579;-0.000000;0.000021;-0.000003;0.005735;0.185843;0.000465;-0.000001;-0.000003;0.001370,,
x45,,159.462574;-0.113207;0.553004;-0.002259;-0.003471;0.032253;4.469231;0.968686;-0.105524;0.000009;-0.001665;0.006458;0.968686;33.029420;0.064534;0.002031;-0.000424;0.191134;-0.105524;0.064534;8.795421;-0.000018;-0.000620;0.000480;0.000009;0.002031;-0.000018;0.000021;-0.000000;-0.000001;-0.001665;-0.000424;-0.000620;-0.000000;0.000021;-0.000003;0.006458;0.191134;0.000480;-0.000001;-0.000003;0.001381,,
x46,,162.952423;-0.092941;0.541063;-0.002369;-0.003689;0.032983;4.573844;1.031062;-0.100029;0.000012;-0.001698;0.006736;1.031062;34.480532;0.069823;0.002114;-0.000455;0.196196;-0.100029;0.069823;9.279939;-0.000018;-0.000665;0.000510;0.000012;0.002114;-0.000018;0.000022;-0.000000;-0.000001;-0.001698;-0.000455;-0.000665;-0.000000;0.000021;-0.000003;0.006736;0.196196;0.000510;-0.000001;-0.000003;0.001392,,
x47,,166.634743;-0.062892;0.526882;-0.002583;-0.003821;0.036678;4.692269;1.190092;-0.093925;0.000016;-0.001748;0.007617;1.190092;36.044666;0.078388;0.002197;-0.000508;0.201560;-0.093925;0.078388;9.819966;-0.000019;-0.000718;0.000561;0.000016;0.002197;-0.000019;0.000022;-0.000000;-0.000001;-0.001748;-0.000508;-0.000718;-0.000000;0.000022;-0.000003;0.007617;0.201560;0.000561;-0.000001;-0.000003;0.001404,,
x48,,170.210766;-0.024623;0.511284;-0.002632;-0.003874;0.039661;4.808039;1.334300;-0.088343;0.000019;-0.001811;0.008374;1.334300;37.603124;0.082904;0.002279;-0.000530;0.206827;-0.088343;0.082904;10.374945;-0.000021;-0.000778;0.000581;0.000019;0.002279;-0.000021;0.000023;-0.000000;-0.000001;-0.001811;-0.000530;-0.000778;-0.000000;0.000022;-0.000003;0.008374;0.206827;0.000581;-0.000001;-0.000003;0.001416,,
x49,,173.678939;0.021193;0.496121;-0.002618;-0.003831;0.040121;4.914963;1.398424;-0.083740;0.000020;-0.001887;0.008612;1.398424;39.157552;0.085910;0.002356;-0.000538;0.212008;-0.083740;0.085910;10.944659;-0.000021;-0.000846;0.000591;0.000020;0.002356;-0.000021;0.000023;-0.000000;-0.000001;-0.001887;-0.000538;-0.000846;-0.000000;0.000023;-0.000003;0.008612;0.212008;0.000591;-0.000001;-0.000003;0.001428,,
x50,,177.237389;0.075235;0.479200;-0.002727;-0.003860;0.044407;5.036515;1.601534;-0.078188;0.000024;-0.001983;0.009681;1.601534;40.778432;0.092435;0.002465;-0.000572;0.217338;-0.078188;0.092435;11.564181;-0.000024;-0.000924;0.000623;0.000024;0.002465;-0.000024;0.000025;-0.000000;-0.000001;-0.001983;-0.000572;-0.000924;-0.000000;0.000024;-0.000004;0.009681;0.217338;0.000623;-0.000001;-0.000004;0.001440,,
x51,,180.786605;0.137441;0.460424;-0.002724;-0.003835;0.040191;5.131308;1.499800;-0.074472;0.000024;-0.002087;0.008893;1.499800;42.458999;0.096311;0.002575;-0.000585;0.222789;-0.074472;0.096311;12.220359;-0.000020;-0.001013;0.000640;0.000024;0.002575;-0.000020;0.000026;-0.000000;-0.000001;-0.002087;-0.000585;-0.001013;-0.000000;0.000026;-0.000004;0.008893;0.222789;0.000640;-0.000001;-0.000004;0.001453,,
x52,,184.327848;0.207922;0.442276;-0.002801;-0.003756;0.040096;5.237201;1.543932;-0.071397;0.000024;-0.002199;0.008987;1.543932;44.160791;0.102727;0.002678;-0.000615;0.228248;-0.071397;0.102727;12.916211;-0.000019;-0.001113;0.000671;0.000024;0.002678;-0.000019;0.000029;-0.000000;-0.000002;-0.002199;-0.000615;-0.001113;-0.000000;0.000028;-0.000004;0.008987;0.228248;0.000671;-0.000002;-0.000004;0.001465,,
x53,,187.861448;0.286264;0.424452;-0.002809;-0.003547;0.045914;5.361319;1.826322;-0.069985;0.000026;-0.002308;0.010452;1.826322;45.876073;0.107146;0.002742;-0.000628;0.233699;-0.069985;0.107146;13.654936;-0.000026;-0.001225;0.000684;0.000026;0.002742;-0.000026;0.000032;-0.000000;-0.000002;-0.002308;-0.000628;-0.001225;-0.000000;0.000032;-0.000004;0.010452;0.233699;0.000684;-0.000002;-0.000004;0.001478,,
x54,,191.486361;0.375405;0.405339;-0.002802;-0.003162;0.040304;5.447120;1.645687;-0.073494;0.000021;-0.002385;0.009237;1.645687;47.714317;0.112155;0.002738;-0.000641;0.239465;-0.073494;0.112155;14.462562;-0.000020;-0.001352;0.000705;0.000021;0.002738;-0.000020;0.000036;-0.000000;-0.000003;-0.002385;-0.000641;-0.001352;-0.000000;0.000036;-0.000004;0.009237;0.239465;0.000705;-0.000003;-0.000004;0.001492,,
x55,,194.909388;0.469587;0.385843;-0.002987;-0.002961;0.046635;5.568103;1.966050;-0.075918;0.000022;-0.002417;0.010866;1.966050;49.446232;0.122941;0.002717;-0.000696;0.244865;-0.075918;0.122941;15.275448;-0.000029;-0.001484;0.000760;0.000022;0.002717;-0.000029;0.000042;-0.000000;-0.000004;-0.002417;-0.000696;-0.001484;-0.000000;0.000041;-0.000004;0.010866;0.244865;0.000760;-0.000004;-0.000004;0.001505,,
x56,,198.426009;0.575358;0.363278;-0.003051;-0.002715;0.054527;5.704373;2.378780;-0.081743;0.000023;-0.002364;0.012947;2.378780;51.253979;0.130299;0.002596;-0.000722;0.250448;-0.081743;0.130299;16.165114;-0.000042;-0.001630;0.000788;0.000023;0.002596;-0.000042;0.000048;-0.000000;-0.000005;-0.002364;-0.000722;-0.001630;-0.000000;0.000048;-0.000004;0.012947;0.250448;0.000788;-0.000005;-0.000004;0.001519,,
x57,,201.938682;0.689716;0.338267;-0.003419;-0.001944;0.065689;5.871316;2.971905;-0.095752;0.000016;-0.002184;0.015943;2.971905;53.077490;0.150750;0.002202;-0.000824;0.256027;-0.095752;0.150750;17.113477;-0.000064;-0.001784;0.000901;0.000016;0.002202;-0.000064;0.000057;-0.000000;-0.000006;-0.002184;-0.000824;-0.001784;-0.000000;0.000056;-0.000005;0.015943;0.256027;0.000901;-0.000006;-0.000005;0.001533,,
x58,,205.451825;0.812971;0.311623;-0.003656;-0.001784;0.072100;6.030694;3.370562;-0.108817;0.000014;-0.001814;0.017813;3.370562;54.970185;0.166088;0.001769;-0.000897;0.261728;-0.108817;0.166088;18.125363;-0.000079;-0.001941;0.000979;0.000014;0.001769;-0.000079;0.000067;-0.000000;-0.000007;-0.001814;-0.000897;-0.001941;-0.000000;0.000066;-0.000005;0.017813;0.261728;0.000979;-0.000007;-0.000005;0.001548,,
x59,,209.063807;0.949867;0.283289;-0.003828;-0.001584;0.086684;6.286202;4.208550;-0.126617;0.000010;-0.001181;0.021940;4.208550;56.909999;0.180925;0.001052;-0.000953;0.267478;-0.126617;0.180925;19.236782;-0.000115;-0.002099;0.001041;0.000010;0.001052;-0.000115;0.000079;-0.000000;-0.000008;-0.001181;-0.000953;-0.002099;-0.000000;0.000078;-0.000005;0.021940;0.267478;0.001041;-0.000008;-0.000005;0.001563,,
x60,,212.576873;1.094367;0.252275;-0.003878;-0.001500;0.087338;6.469970;4.364346;-0.152201;0.000004;-0.000237;0.022409;4.364346;58.975660;0.191248;0.000063;-0.000989;0.273409;-0.152201;0.191248;20.393206;-0.000122;-0.002246;0.001078;0.000004;0.000063;-0.000122;0.000091;-0.000000;-0.000008;-0.000237;-0.000989;-0.002246;-0.000000;0.000090;-0.000005;0.022409;0.273409;0.001078;-0.000008;-0.000005;0.001578,,
x61,,213.650289;1.140500;0.242379;-0.003964;-0.001485;0.088234;6.542338;4.449246;-0.160446;0.000002;0.000120;0.022750;4.449246;59.617563;0.198155;-0.000303;-0.001026;0.275300;-0.160446;0.198155;20.762250;-0.000125;-0.002293;0.001114;0.000002;-0.000303;-0.000125;0.000096;-0.000000;-0.000008;0.000120;-0.001026;-0.002293;-0.000000;0.000095;-0.000005;0.022750;0.275300;0.001114;-0.000008;-0.000005;0.001586,,
x62,,228.868643;1.912568;0.085115;-0.004218;-0.001252;0.100837;8.708803;5.751635;-0.378613;-0.000114;0.010259;0.027812;5.751635;70.287792;0.259429;-0.010675;-0.001273;0.303209;-0.378613;0.259429;26.903046;-0.000197;-0.003051;0.001288;-0.000114;-0.010675;-0.000197;0.000165;-0.000000;-0.000010;0.010259;-0.001273;-0.003051;-0.000000;0.000164;-0.000006;0.027812;0.303209;0.001288;-0.000010;-0.000006;0.001707,,
x63,,229.453639;1.947124;0.078844;-0.004179;-0.001243;0.101334;8.862972;5.806343;-0.391450;-0.000122;0.010893;0.028019;5.806343;70.784296;0.260292;-0.011318;-0.001271;0.304323;-0.391450;0.260292;27.177161;-0.000200;-0.003084;0.001280;-0.000122;-0.011318;-0.000200;0.000169;-0.000000;-0.000010;0.010893;-0.001271;-0.003084;-0.000000;0.000167;-0.000006;0.028019;0.304323;0.001280;-0.000010;-0.000006;0.001712,,
x64,,230.038523;1.981942;0.072630;-0.004195;-0.001265;0.101816;9.024838;5.860444;-0.403764;-0.000130;0.011547;0.028223;5.860444;71.289988;0.263437;-0.011975;-0.001287;0.305441;-0.403764;0.263437;27.454458;-0.000204;-0.003117;0.001289;-0.000130;-0.011975;-0.000204;0.000172;-0.000000;-0.000010;0.011547;-0.001287;-0.003117;-0.000000;0.000171;-0.000006;0.028223;0.305441;0.001289;-0.000010;-0.000006;0.001717,,
